Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
Iceland,ISL,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0650702758979698,0.0497945972861945,0.0712927756653992,0.0705882352941176,0.0463875681317407,0.0575638959244762,0.0275999116802826,0.016553550736633,0.0212777275386989,..,..,..,..,..,..
Iceland,ISL,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..
Iceland,ISL,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..
Iceland,ISL,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,82.7173347214992,81.8872152371468,82.9016159695818,83.3882352941176,82.7322277629595,80.8081970987796,71.0035327886951,71.0312862108922,73.3070908027023,..,..,..,..,..,..
Iceland,ISL,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..
Iceland,ISL,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,42174.6650584696,43288.0763046335,43143.4605797013,43763.7756121132,46766.0168708212,48850.7658634924,50946.8162625339,51233.2440468041,52951.6815110898,55513.6423015865,56501.4576788793,57699.458929971,57818.8594639095,53188.0398077511,..
India,IND,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.889827520407466,0.88733015496834,0.903241997603391,0.913962074164491,0.962435743168246,0.991399582912634,1.5355600591395,1.6493275187685,1.64119839274392,1.64835905308142,1.71919020043,1.79982544579379,..,..,..
India,IND,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,83.4421648340846,83.481844565611,84.768764066293,83.7936380384028,83.0202444184207,80.9492270029176,79.7205093068402,80.8961553148301,81.8920986490278,..,..,..,..,..,..
India,IND,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,5.11911783291907,4.55496785798688,4.57475978784672,4.77631111937398,4.13294911775155,3.54444034564092,1.95633409238995,1.76743589228265,1.65950351553575,..,..,..,..,..,..
India,IND,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,2.96688713822303,3.31111190453116,3.17607477125382,2.7318668115058,2.48702102805446,2.42071609823714,2.87400331835372,2.79063943071017,..,..,..,..,..,..,..
India,IND,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,9.82362275491146,9.50981942326296,10.300539555972,11.1859036901713,11.1956151469829,10.5451501838872,5.24143710241891,4.63653355306791,4.92319617296841,..,..,..,..,..,..
India,IND,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,13.0706632402297,12.5298595136448,11.2070066928528,12.4150901070468,13.2329226554151,15.078473456521,12.3886605001713,11.0801572565746,9.9820390975008,..,..,..,..,..,..
India,IND,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,68.4994242462541,69.4170572843612,69.8934647224743,67.8314232288576,67.6916801536862,66.8596364733894,72.5227381120314,74.4921858694795,75.3093989605236,..,..,..,..,..,..
India,IND,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,757.668747182558,780.606234028334,796.724785582021,845.274844474197,897.628232696276,953.567972961256,1415.82872156692,1503.42150701848,1605.60544457087,1719.31807624217,1816.73087569391,1915.43527124637,1972.75782082376,1811.68423769325,..
Indonesia,IDN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.32459428585239,1.40760916401274,1.40809308007778,1.52226772382139,1.53686533554733,1.52194445037097,1.8042510413422,1.92079996715062,1.89965869189427,1.89244089035547,2.01367107029183,2.17846155349724,..,..,..
Indonesia,IDN,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,84.0439324939727,82.525134809489,85.0467116996405,86.3614636996123,86.3934821866964,86.3944671408072,87.7205814276456,88.517000473942,89.3445705689278,..,..,..,..,..,..
Indonesia,IDN,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,19.6538976694348,19.3839255733107,23.3429128510308,24.9526439711792,29.936835798041,30.815736028668,12.3840385149523,11.4764169987186,8.39801012035011,..,..,..,..,..,..
Indonesia,IDN,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..
Indonesia,IDN,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,27.9560675060273,25.8952732731546,22.034430819557,20.2851983642254,16.3353112022836,14.9660077315748,23.8357559485233,24.5857396127719,25.1700971006565,..,..,..,..,..,..
Indonesia,IDN,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,10.7323868202518,11.5106563691311,9.17877967417319,8.05406553720325,8.05073109026905,8.40985187682802,7.83399685214332,6.65361863469606,5.87262376914661,..,..,..,..,..,..
Indonesia,IDN,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,36.4339673185106,37.2459359630237,39.6693680290527,41.1236213642077,40.1213351863718,40.6127233805644,51.50078696417,52.4548438624515,55.7764633479212,..,..,..,..,..,..
Indonesia,IDN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1867.54879635774,1909.29186789858,1968.30112833041,2034.76146206165,2108.64179486102,2199.09391371933,3104.3479997837,3217.31746802671,3331.69511469189,3456.9281144563,3589.71554262199,3732.86711146592,3877.38297656325,3756.90717421714,..
"Iran, Islamic Rep.",IRN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,5.19250778803785,5.28238820230417,5.47998945556813,5.73492512001866,6.08705169921503,6.46767249581418,7.74666309231629,7.88309478990649,7.67248132451568,7.61349440100359,7.69493097940191,7.69301259933288,..,..,..
"Iran, Islamic Rep.",IRN,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,96.9621567286539,96.0892309819556,94.2713724600485,92.7702465589623,93.605243293114,90.9196576973182,92.5600341419176,93.1761158592763,93.8567452865486,..,..,..,..,..,..
"Iran, Islamic Rep.",IRN,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,20.8949567022881,21.266871000699,18.5620294088453,14.5036977345689,16.1965755640494,15.7663626970936,32.5285595616422,21.6646213343335,14.4256021209195,..,..,..,..,..,..
"Iran, Islamic Rep.",IRN,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0,0,0,0,0,0,1.73224505971025,1.62849724517405,..,..,..,..,..,..,..
"Iran, Islamic Rep.",IRN,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,75.6684161523948,74.4597822997565,75.34350495583,77.95981231885,77.1234977653698,74.8326669960918,59.85657346228,71.3184928389091,79.2665153421016,..,..,..,..,..,..
"Iran, Islamic Rep.",IRN,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,3.00735772726149,3.88465113420751,5.70735788324376,7.21220707313586,6.36659916845397,9.04047437222047,5.55644466799271,5.04790447509004,5.02079228030916,..,..,..,..,..,..
"Iran, Islamic Rep.",IRN,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0.398783873971113,0.362577681500088,0.365838095373141,0.306736505543353,0.285169963694748,0.320628004132788,0.174901117995382,0.193001686033597,0.164627823527525,..,..,..,..,..,..
"Iran, Islamic Rep.",IRN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,3888.05097676569,3872.51681629176,4103.11068115518,4405.69245793639,4543.58838665839,4634.01061841235,4876.12450619163,5035.81602207171,4904.32731485169,5486.40796400736,5614.11787565485,5203.16947029808,4785.0278763552,4883.60086458142,..
Iraq,IRQ,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.17351707870965,3.48229428914477,3.18507333690519,2.81073881603399,2.86123217753336,3.2772114128971,4.90242485605102,4.90643526177491,4.55945050904681,4.70764886003607,4.64119988531345,4.89519536080978,..,..,..
Iraq,IRQ,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,98.0846394984326,98.0837803478962,98.473259900186,98.4721242060692,98.473447902152,61.3157894736842,61.8773749614871,57.5212489670641,50.1494442993529,..,..,..,..,..,..
Iraq,IRQ,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,79.3228840125392,81.8238194164522,85.2316687830375,88.0134086097389,92.5901842390463,28.4210526315789,40.7278080175276,35.5728367371031,25.7319868837236,..,..,..,..,..,..
Iraq,IRQ,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..
Iraq,IRQ,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,18.7617554858934,16.259960931444,13.2415911171485,10.4587155963303,5.88326366310574,32.8947368421053,21.1495669439595,21.948412229961,24.4174574156293,..,..,..,..,..,..
Iraq,IRQ,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,1.9153605015674,1.91621965210381,1.52674009981396,1.52787579393084,1.52655209784796,19.7368421052632,8.14248057238711,4.32505017117223,3.7317547372392,..,..,..,..,..,..
Iraq,IRQ,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..
Iraq,IRQ,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,4337.41717160904,4284.25989761285,3818.84536842207,2351.71273723413,3515.346792408,3493.34474229473,4793.53939165684,4627.83481807872,4688.31801743466,5183.40896909621,4961.40450824501,4975.38104844748,5154.27684783576,4247.81441235944,..
Ireland,IRL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,11.2005390555071,11.6159279176192,11.2005578915484,11.0646234562511,11.0214035361851,11.2454247852239,7.72522089979359,7.63245694263742,7.8669371072513,8.14033080739843,7.80673413504381,7.62432519277565,..,..,..
Ireland,IRL,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,87.5174249144595,86.9275738876259,86.0564344080828,87.2651944813161,88.5742613523696,83.1304144228518,68.8211143695015,65.2937073775573,62.8065055695932,..,..,..,..,..,..
Ireland,IRL,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,19.5919401850209,21.1229295225723,15.0102644608139,9.87088210450103,12.7344834423954,13.0336377116991,0.73900293255132,1.00356478611283,1.44845012278017,..,..,..,..,..,..
Ireland,IRL,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..
Ireland,IRL,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,39.1289654881088,37.1346216303995,43.5897435897436,52.4435863400507,51.1362284354551,45.1650667291033,51.3352883675464,48.9576875387477,44.0122424285562,..,..,..,..,..,..
Ireland,IRL,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,3.5736915473324,2.41961675868789,3.67105422050477,2.40537387876594,2.49851279000595,2.46234293295871,2.34213098729228,2.74721016738996,2.87198832698673,..,..,..,..,..,..
Ireland,IRL,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,28.7965192413298,28.6700227346541,27.4564263575253,24.9507260367644,24.7035494745191,24.9317099820495,16.7468230694037,15.3324550526968,17.3458130182569,..,..,..,..,..,..
Ireland,IRL,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,41623.0575084996,43138.617124071,44918.8073486622,45523.0558187584,47731.4846410931,49381.7755753264,46339.4692980018,50010.4342080433,62012.4849258149,62568.6265960568,67424.2285587633,72607.6318544814,75143.0184709957,78732.5533241753,..
Isle of Man,IMN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Isle of Man,IMN,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Isle of Man,IMN,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Isle of Man,IMN,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Isle of Man,IMN,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Isle of Man,IMN,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Isle of Man,IMN,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Isle of Man,IMN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,45506.469121354,47491.6299118676,50042.6314289253,52668.5910459512,54963.4873413961,57642.3417605822,80538.4642288291,85194.6243844763,85126.9704694293,90975.3085042909,94883.2884753862,96449.339649052,96105.3031681044,..,..
Israel,ISR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,9.06344410876133,8.99984469638143,9.29680365296804,9.40101947770453,9.27595829049787,8.80073880607783,8.31317079223277,7.87638302274913,7.89250724931683,7.63632108588813,7.57921797711544,6.97640383662809,..,..,..
Israel,ISR,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,99.6155739434144,99.6973902755341,99.6615384615385,99.6428647350184,99.6573531589078,99.6707954405168,98.9987280258309,98.4213901632875,97.6691682496185,..,..,..,..,..,..
Israel,ISR,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,31.0939734183446,24.7457395736161,22.4461538461538,22.8694117897154,13.2997736838766,13.6907946175055,3.66100257656306,0.491671188726095,0.652383769812848,..,..,..,..,..,..
Israel,ISR,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..
Israel,ISR,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,0.0304727971683739,0.0295783941207254,0.0615384615384615,0.0531451287175018,9.18166627889761,11.577712851323,43.0155572225302,48.4386562083765,51.6130539034036,..,..,..,..,..,..
Israel,ISR,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,0.0726659009399686,0.0227526108620964,0.0461538461538461,0.0658999596097022,0.0592229108060661,0.057610797909551,0.0456606111998956,0.0213770082054824,0.037368044094292,..,..,..,..,..,..
Israel,ISR,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,68.4911277279014,74.9220723077973,77.1538461538461,76.7203078165855,77.1759131961336,74.4022879716884,52.3221682267376,49.4910627661849,45.4037305764021,..,..,..,..,..,..
Israel,ISR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,28747.9291094843,28106.945117755,27492.5619980346,27310.9659417737,28151.2718888462,28809.642505737,34960.9433583276,35710.8862671424,35808.4364289727,36680.3221310195,37550.727685517,38301.4536594719,38995.2304525406,37488.4549533854,..
Italy,ITA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,7.66216803916005,7.66260458699655,7.77212964817281,8.06445942307569,8.1894309102209,8.1737832960528,5.75173986603037,5.38731095718742,5.56325970991024,5.49816520549801,5.43785754854959,5.37637433931087,..,..,..
Italy,ITA,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,80.6702205296713,79.4320580814582,82.0251358401914,82.9277834831877,80.5826686997299,82.7998248214526,60.0363309240072,55.4890765004531,60.2467662539689,..,..,..,..,..,..
Italy,ITA,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,31.8136185314569,27.587221490728,31.6230200481386,26.5430805021692,19.5065877333261,15.8678075731034,5.37739355143465,5.09247939708611,4.75348235912517,..,..,..,..,..,..
Italy,ITA,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..
Italy,ITA,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,37.5489458807665,38.3193450388754,35.8207341856074,40.974157986293,43.8749463278078,50.2836544940035,37.8157681767503,33.6683254469358,39.3732108736264,..,..,..,..,..,..
Italy,ITA,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,16.3735779299921,17.2166358948708,14.2390787368664,12.8092273943509,14.3141623588041,12.1503166689125,18.330097357151,21.0505688273958,16.1733472556666,..,..,..,..,..,..
Italy,ITA,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,11.3076561174479,13.5254915518548,14.5813816064454,15.4105449947254,17.201134638596,16.6483627543458,16.8431691958223,16.7282716564311,16.1200730212174,..,..,..,..,..,..
Italy,ITA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,32350.9043668747,32963.6706090266,32998.2031900081,32897.3907788976,33150.4762169416,33257.7698032684,30257.6274259351,29979.9187217358,30242.3861352184,30685.645898943,31244.2270989224,31593.4802621599,32090.9947117484,29359.9266875238,..
Jamaica,JAM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.78950826044996,3.7686384970909,3.80638603884445,3.90855963487631,3.87887488408329,3.85401459854015,2.65154562722347,2.57379039677066,2.52159788365645,2.66667400718866,2.46161388747377,2.89963415544152,..,..,..
Jamaica,JAM,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,95.1559188616409,96.5444711538462,97.7502163253533,97.4811083123426,96.716087016766,96.3082727027755,90.1577761081893,90.2036857419981,89.7379912663755,..,..,..,..,..,..
Jamaica,JAM,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,95.1559188616409,96.5444711538462,97.7502163253533,97.4811083123426,96.716087016766,96.3082727027755,90.1577761081893,90.2036857419981,89.7379912663755,..,..,..,..,..,..
Jamaica,JAM,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..
Jamaica,JAM,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..
Jamaica,JAM,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,1.74084165909779,0.901442307692308,1.35563888087684,1.63727959697733,1.85672717195511,2.04796550794934,2.90508389681943,3.29776915615907,3.12954876273654,..,..,..,..,..,..
Jamaica,JAM,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..
Jamaica,JAM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,4841.31570043105,4869.72570558946,4933.53433435619,5083.08817061975,5120.92944772775,5138.44741044079,4884.39200000689,4889.9863087386,4907.927415189,4949.36948379424,4973.72417236268,5043.54079018179,5065.37488938016,4539.00191663451,..
Japan,JPN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,9.32609603998644,9.20667877844104,9.47051669347562,9.51925335504784,9.47934033077387,9.49981608007952,9.89367962650555,9.58405355290864,9.29283236721435,9.22394197021634,9.08563914300274,8.7422577098865,..,..,..
